Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
512237,Jai Corp Limited,JAICORPLTD,JAI CORP LTD.,Active,A ,1.00,INE070D01027,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
512455,Lloyds Metals and Energy Limited,LLOYDSME,LLOYDS METALS AND ENERGY LTD.,Active,A ,1.00,INE281B01032,Sponge Iron,Equity,Commodities,Metals & Mining,Ferrous Metals,Sponge Iron
512529,Sequent Scientific Limited,SEQUENT,SEQUENT SCIENTIFIC LTD.,Active,A ,2.00,INE807F01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
512573,Avanti Feeds ltd.,AVANTIFEED,AVANTI FEEDS LTD.-$,Active,A ,1.00,INE871C01038,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed
512599,Adani Enterprises Ltd.,ADANIENT,ADANI ENTERPRISES LTD.,Active,A ,1.00,INE423A01024,Trading - Minerals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Minerals
513023,NAVA LIMITED,NAVA,Nava Ltd,Active,A ,2.00,INE725A01022,Power Generation,Equity,Utilities,Power,Power,Power Generation
513097,Shivalik Bimetal Controls Ltd.,SBCL,SHIVALIK BIMETAL CONTROLS LTD.,Active,A ,2.00,INE386D01027,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513375,Carborundum Universal Ltd.,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD.,Active,A ,1.00,INE120A01034,Abrasives & Bearings,Equity,Industrials,Capital Goods,Industrial Products,Abrasives & Bearings
513377,MMTC Ltd.,MMTC,MMTC LTD.,Active,A ,1.00,INE123F01029,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
513599,Hindustan Copper Ltd.,HINDCOPPER,HINDUSTAN COPPER LTD.,Active,A ,5.00,INE531E01026,Copper,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Copper
513683,NLC India Limited,NLCINDIA,NLC India Ltd,Active,A ,10.00,INE589A01014,Power Generation,Equity,Utilities,Power,Power,Power Generation
514162,WELSPUN LIVING LIMITED,WELSPUNLIV,Welspun Living Ltd,Active,A ,1.00,INE192B01031,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
514167,Ganesha Ecosphere Limited,GANECOS,GANESHA ECOSPHERE LTD.,Active,A ,10.00,INE845D01014,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
515030,Asahi India Glass Ltd.,ASAHIINDIA,ASAHI INDIA GLASS LTD.,Active,A ,1.00,INE439A01020,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
515055,Anant Raj Limited,ANANTRAJ,Anant Raj Limited-$,Active,A ,2.00,INE242C01024,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
517146,Usha Martin Ltd.,USHAMART,USHA MARTIN LTD.,Active,A ,1.00,INE228A01035,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
517174,Honeywell Automation India Ltd.,HONAUT,HONEYWELL AUTOMATION INDIA LTD.,Active,A ,10.00,INE671A01010,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
517271,HBL Power Systems Ltd.,HBLPOWER,HBL POWER SYSTEMS LTD.-$,Active,A ,1.00,INE292B01021,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
517334,Samvardhana Motherson International Limited,MOTHERSON,Samvardhana Motherson International Ltd,Active,A ,1.00,INE775A01035,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
517354,Havells India Limited,HAVELLS,HAVELLS INDIA LTD.,Active,A ,1.00,INE176B01034,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics
517385,Symphony Limited,SYMPHONY,Symphony Limited,Active,A ,2.00,INE225D01027,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
517506,TTK Prestige Ltd.,TTKPRESTIG,TTK PRESTIGE LTD.,Active,A ,1.00,INE690A01028,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
517522,Rajratan Global Wire Ltd,RAJRATAN,RAJRATAN GLOBAL WIRE LTD.,Active,A ,2.00,INE451D01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
517569,KEI Industries Ltd.,KEI,KEI INDUSTRIES LTD.,Active,A ,2.00,INE878B01027,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals
519126,Hindustan Foods Ltd.,HNDFDS,HINDUSTAN FOODS LTD.,Active,A ,2.00,INE254N01026,Diversified FMCG,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Diversified FMCG,Diversified FMCG
519600,CCL Products (India) Ltd.,CCL,CCL PRODUCTS (INDIA) LTD.,Active,A ,2.00,INE421D01022,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee
520051,Jamna Auto Industries Ltd.,JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,Active,A ,1.00,INE039C01032,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
520056,TVS Holdings Limited,TVSHLTD,TVS Holdings Ltd,Active,A ,5.00,INE105A01035,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
520111,Ratnamani Metals & Tubes Ltd,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,Active,A ,2.00,INE703B01027,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
520113,Vesuvius India Ltd.,VESUVIUS,VESUVIUS INDIA LTD.,Active,A ,10.00,INE386A01015,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories
521016,Indo Count Industries Ltd,ICIL,INDO COUNT INDUSTRIES LTD.,Active,A ,2.00,INE483B01026,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
521064,Trident Ltd,TRIDENT,TRIDENT LTD.,Active,A ,1.00,INE064C01022,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
